Gene ID	FPKM_NP1071_GTGGCC_R1
ENSMUSG00000034762	0.218301
ENSMUSG00000034764	0.12036
ENSMUSG00000034768	1.2853
ENSMUSG00000034771	15.4855
ENSMUSG00000034773	0.292801
ENSMUSG00000034774	0
ENSMUSG00000034777	0.0538836
ENSMUSG00000034780	9.49201
ENSMUSG00000034781	42.3559
ENSMUSG00000034783	0
ENSMUSG00000034785	0
ENSMUSG00000034786	1.52197
ENSMUSG00000034789	26.2904
ENSMUSG00000034792	1.26603
ENSMUSG00000034793	30.5284
ENSMUSG00000034795	0.561101
ENSMUSG00000034796	
ENSMUSG00000034799	74.3768
ENSMUSG00000034800	2.56369
ENSMUSG00000034801	7.35009
ENSMUSG00000034807	13.0202
ENSMUSG00000034810	0.217297
ENSMUSG00000034813	3.12235
ENSMUSG00000034818	77.0296
ENSMUSG00000034820	17.1442
ENSMUSG00000034825	24.0577
ENSMUSG00000034826	7.26728
ENSMUSG00000034829	0
ENSMUSG00000034832	6.50127
ENSMUSG00000034833	0
ENSMUSG00000034837	0.0602617
ENSMUSG00000034839	15.3843
ENSMUSG00000034842	2.81422
ENSMUSG00000034845	4.15447
ENSMUSG00000034848	1.95988
ENSMUSG00000034850	24.9404
ENSMUSG00000034853	9.14505
ENSMUSG00000034854	10.1222
ENSMUSG00000034855	0
ENSMUSG00000034858	4.39097
ENSMUSG00000034863	23.2791
ENSMUSG00000034867	7.72433
ENSMUSG00000034868	282.216
ENSMUSG00000034871	0
ENSMUSG00000034872	0.778576
ENSMUSG00000034875	28.748
ENSMUSG00000034880	22.4552
ENSMUSG00000034881	0.602959
ENSMUSG00000034883	0
ENSMUSG00000034889	13.0731
ENSMUSG00000034891	460.041
ENSMUSG00000034892	336.17
ENSMUSG00000034893	6.65644
ENSMUSG00000034898	1.8744
ENSMUSG00000034902	174.865
ENSMUSG00000034903	2.42426
ENSMUSG00000034906	0.367632
ENSMUSG00000034908	32.3571
ENSMUSG00000034910	3.84397
ENSMUSG00000034911	1.57251
ENSMUSG00000034912	3.52401
ENSMUSG00000034913	0
ENSMUSG00000034917	0
ENSMUSG00000034918	0.128726
ENSMUSG00000034919	0.182095
ENSMUSG00000034923	0.291142
ENSMUSG00000034926	32.2296
ENSMUSG00000034928	55.9912
ENSMUSG00000034930	26.8196
ENSMUSG00000034931	9.34178
ENSMUSG00000034932	18.4326
ENSMUSG00000034936	14.278
ENSMUSG00000034940	13.0372
ENSMUSG00000034947	0.426049
ENSMUSG00000034949	22.5269
ENSMUSG00000034951	15.5222
ENSMUSG00000034957	3.88441
ENSMUSG00000034958	79.4271
ENSMUSG00000034959	0.526295
ENSMUSG00000034968	0.0811215
ENSMUSG00000034973	3.62946
ENSMUSG00000034974	31.6667
ENSMUSG00000034981	15.5215
ENSMUSG00000034987	1.90573
ENSMUSG00000034990	0.0507095
ENSMUSG00000034993	13.1868
ENSMUSG00000034994	407.188
ENSMUSG00000034997	4.53955
ENSMUSG00000034998	1.58095
ENSMUSG00000035000	0.933293
ENSMUSG00000035004	0.15574
ENSMUSG00000035007	17.4393
ENSMUSG00000035011	42.7963
ENSMUSG00000035020	0.0377492
ENSMUSG00000035021	0.747866
ENSMUSG00000035024	2.98857
ENSMUSG00000035027	52.6557
ENSMUSG00000035031	0
ENSMUSG00000035032	0.440756
ENSMUSG00000035033	46.7102
ENSMUSG00000035041	0.201839
ENSMUSG00000035042	0.374652
ENSMUSG00000035045	3.81945
ENSMUSG00000035047	18.8884
ENSMUSG00000035048	45.6047
ENSMUSG00000035049	9.07588
ENSMUSG00000035051	8.06003
ENSMUSG00000035057	0
ENSMUSG00000035062	5.08613
ENSMUSG00000035064	11.7496
ENSMUSG00000035067	1.1615
ENSMUSG00000035069	2.53316
ENSMUSG00000035078	19.0575
ENSMUSG00000035085	0.495282
ENSMUSG00000035086	87.0209
ENSMUSG00000035093	16.545
ENSMUSG00000035095	0.369601
ENSMUSG00000035104	4.72179
ENSMUSG00000035105	3.71876
ENSMUSG00000035107	5.84667
ENSMUSG00000035109	2.04761
ENSMUSG00000035112	0.811093
ENSMUSG00000035121	1.13482
ENSMUSG00000035125	1.1517
ENSMUSG00000035126	2.06291
ENSMUSG00000035129	0.726104
ENSMUSG00000035131	6.96373
ENSMUSG00000035133	9.12778
ENSMUSG00000035139	6.56883
ENSMUSG00000035142	1.68844
ENSMUSG00000035148	0
ENSMUSG00000035150	38.432
ENSMUSG00000035151	2.44745
ENSMUSG00000035152	68.6376
ENSMUSG00000035158	1.2826
ENSMUSG00000035161	1.95603
ENSMUSG00000035164	1.23496
ENSMUSG00000035165	0.0814181
ENSMUSG00000035168	4.14781
ENSMUSG00000035171	7.967
ENSMUSG00000035172	5.11075
ENSMUSG00000035173	8.81152
ENSMUSG00000035177	0
ENSMUSG00000035179	0.227841
ENSMUSG00000035181	1.36113
ENSMUSG00000035183	2.01916
ENSMUSG00000035184	9.66152
ENSMUSG00000035186	0
ENSMUSG00000035187	0.0197264
ENSMUSG00000035189	3.75243
ENSMUSG00000035191	0
ENSMUSG00000035198	20.1817
ENSMUSG00000035199	75.8836
ENSMUSG00000035200	0.0381173
ENSMUSG00000035201	0
ENSMUSG00000035202	147.479
ENSMUSG00000035203	267.927
ENSMUSG00000035206	11.8226
ENSMUSG00000035208	0.231911
ENSMUSG00000035211	0.126261
ENSMUSG00000035212	10.9214
ENSMUSG00000035215	39.3236
ENSMUSG00000035226	32.9381
ENSMUSG00000035227	19.0229
ENSMUSG00000035228	21.6024
ENSMUSG00000035232	9.88434
ENSMUSG00000035234	1.70947
ENSMUSG00000035235	2.73669
ENSMUSG00000035236	4.28362
ENSMUSG00000035237	15.0502
ENSMUSG00000035238	0.166234
ENSMUSG00000035239	0.715889
ENSMUSG00000035242	289.689
ENSMUSG00000035245	7.9285
ENSMUSG00000035246	7.24623
ENSMUSG00000035247	12.5884
ENSMUSG00000035248	9.75453
ENSMUSG00000035258	0.784237
ENSMUSG00000035262	0.678351
ENSMUSG00000035266	5.3449
ENSMUSG00000035268	66.5286
ENSMUSG00000035270	0.0848611
ENSMUSG00000035273	0.36236
ENSMUSG00000035274	3.30482
ENSMUSG00000035275	4.41711
ENSMUSG00000035277	8.65561
ENSMUSG00000035278	17.731
ENSMUSG00000035279	0.434239
ENSMUSG00000035283	16.3496
ENSMUSG00000035284	2.6407
ENSMUSG00000035285	39.8549
ENSMUSG00000035293	1.41281
ENSMUSG00000035295	0.0492319
ENSMUSG00000035296	0.18404
ENSMUSG00000035297	28.6748
ENSMUSG00000035298	0.768687
ENSMUSG00000035299	17.4375
ENSMUSG00000035305	0.0922437
ENSMUSG00000035310	2.71126
ENSMUSG00000035311	12.6575
ENSMUSG00000035314	9.55216
ENSMUSG00000035325	38.2921
ENSMUSG00000035329	17.0707
ENSMUSG00000035337	0.171528
ENSMUSG00000035342	19.9196
ENSMUSG00000035349	0
ENSMUSG00000035351	1.41805
ENSMUSG00000035352	0.371167
ENSMUSG00000035354	11.0731
ENSMUSG00000035355	3.84291
ENSMUSG00000035356	0.974778
ENSMUSG00000035357	13.4444
ENSMUSG00000035364	0.5509
ENSMUSG00000035365	0.0369719
ENSMUSG00000035367	1.86752
ENSMUSG00000035370	1.93438
ENSMUSG00000035371	0
ENSMUSG00000035372	10.2729
ENSMUSG00000035373	0.0829445
ENSMUSG00000035376	7.44967
ENSMUSG00000035378	1.6018
ENSMUSG00000035382	4.88105
ENSMUSG00000035383	0
ENSMUSG00000035385	0.0817191
ENSMUSG00000035387	0
ENSMUSG00000035390	125.03
ENSMUSG00000035392	18.1832
ENSMUSG00000035394	0.0351874
ENSMUSG00000035395	0
ENSMUSG00000035397	17.8892
ENSMUSG00000035399	8.02534
ENSMUSG00000035401	7.71383
ENSMUSG00000035403	1.38097
ENSMUSG00000035407	1.53808
ENSMUSG00000035413	3.82438
ENSMUSG00000035420	0
ENSMUSG00000035427	0
ENSMUSG00000035429	0.456229
ENSMUSG00000035431	9.23339
ENSMUSG00000035435	0.166027
ENSMUSG00000035437	18.5393
ENSMUSG00000035439	5.6546
ENSMUSG00000035441	2.59331
ENSMUSG00000035443	14.4793
ENSMUSG00000035448	0.0405979
ENSMUSG00000035451	0
ENSMUSG00000035454	0
ENSMUSG00000035455	0.35654
ENSMUSG00000035456	9.50034
ENSMUSG00000035458	0.257332
ENSMUSG00000035459	0.33444
ENSMUSG00000035469	7.23869
ENSMUSG00000035472	0.146293
ENSMUSG00000035473	0.660505
ENSMUSG00000035476	3.7759
ENSMUSG00000035478	72.5871
ENSMUSG00000035486	7.93398
ENSMUSG00000035491	0
ENSMUSG00000035493	1.06679
ENSMUSG00000035495	8.92602
ENSMUSG00000035498	0.248399
ENSMUSG00000035504	4.7843
ENSMUSG00000035505	5.71643
ENSMUSG00000035506	0.968948
ENSMUSG00000035509	1.64788
ENSMUSG00000035513	12.8813
ENSMUSG00000035517	11.3247
ENSMUSG00000035521	41.4171
ENSMUSG00000035522	0
ENSMUSG00000035523	0
ENSMUSG00000035528	0
ENSMUSG00000035529	5.63124
ENSMUSG00000035530	170.265
ENSMUSG00000035539	0.0148126
ENSMUSG00000035540	0
ENSMUSG00000035545	43.7335
ENSMUSG00000035547	12.6057
ENSMUSG00000035551	0.0231978
ENSMUSG00000035557	0.0428359
ENSMUSG00000035559	12.8703
ENSMUSG00000035560	0.268378
ENSMUSG00000035561	3.97539
ENSMUSG00000035566	5.23319
ENSMUSG00000035569	
ENSMUSG00000035572	3.0137
ENSMUSG00000035575	10.5001
ENSMUSG00000035576	3.19213
ENSMUSG00000035578	0.992124
ENSMUSG00000035580	0.0154977
ENSMUSG00000035582	0
ENSMUSG00000035585	43.2897
ENSMUSG00000035592	0.0394762
ENSMUSG00000035594	0.630899
ENSMUSG00000035595	3.6257
ENSMUSG00000035596	86.5773
ENSMUSG00000035597	6.09654
ENSMUSG00000035601	4.9914
ENSMUSG00000035606	0.426826
ENSMUSG00000035614	6.82559
ENSMUSG00000035615	2.89714
ENSMUSG00000035620	11.4489
ENSMUSG00000035621	29.9003
ENSMUSG00000035623	5.32027
ENSMUSG00000035626	0
ENSMUSG00000035629	21.0286
ENSMUSG00000035632	18.0581
ENSMUSG00000035637	20.8624
ENSMUSG00000035638	0
ENSMUSG00000035640	153.034
ENSMUSG00000035642	17.7001
ENSMUSG00000035649	10.8167
ENSMUSG00000035651	0
ENSMUSG00000035653	20.0246
ENSMUSG00000035666	6.92747
ENSMUSG00000035671	6.14266
ENSMUSG00000035673	4.24377
ENSMUSG00000035674	163.389
ENSMUSG00000035678	0.270075
ENSMUSG00000035681	16.5346
ENSMUSG00000035683	0.270161
ENSMUSG00000035686	12.6946
ENSMUSG00000035692	2.10916
ENSMUSG00000035694	0.97638
ENSMUSG00000035696	13.7563
ENSMUSG00000035697	1.95303
ENSMUSG00000035699	0
ENSMUSG00000035704	2.58906
ENSMUSG00000035711	4.55529
ENSMUSG00000035713	5.44762
ENSMUSG00000035722	3.98722
ENSMUSG00000035725	1.79412
ENSMUSG00000035726	13.196
ENSMUSG00000035735	31.3325
ENSMUSG00000035745	0.0836312
ENSMUSG00000035754	17.2731
ENSMUSG00000035757	22.5866
ENSMUSG00000035759	1.06186
ENSMUSG00000035762	4.39135
ENSMUSG00000035764	15.2146
ENSMUSG00000035765	17.0197
ENSMUSG00000035769	1.61793
ENSMUSG00000035770	54.0055
ENSMUSG00000035772	11.7478
ENSMUSG00000035773	2.1425
ENSMUSG00000035775	0.620598
ENSMUSG00000035776	26.3976
ENSMUSG00000035778	1.04061
ENSMUSG00000035780	0
ENSMUSG00000035781	115.066
ENSMUSG00000035783	6.00595
ENSMUSG00000035785	0
ENSMUSG00000035790	29.0449
ENSMUSG00000035798	20.9278
ENSMUSG00000035799	0.287791
ENSMUSG00000035804	0
ENSMUSG00000035805	49.8962
ENSMUSG00000035811	0
ENSMUSG00000035818	0.0557136
ENSMUSG00000035824	11.433
ENSMUSG00000035828	14.5841
ENSMUSG00000035829	6.83267
ENSMUSG00000035831	0
ENSMUSG00000035834	1.43573
ENSMUSG00000035835	24.866
ENSMUSG00000035836	0
ENSMUSG00000035840	1.4887
ENSMUSG00000035842	0.176145
ENSMUSG00000035845	4.88717
ENSMUSG00000035847	71.8749
ENSMUSG00000035849	12.8831
ENSMUSG00000035851	23.9292
ENSMUSG00000035852	0.191861
ENSMUSG00000035860	0.224986
ENSMUSG00000035861	0.0318574
ENSMUSG00000035863	103.742
ENSMUSG00000035864	351.938
ENSMUSG00000035868	2.20981
ENSMUSG00000035873	1.52649
ENSMUSG00000035875	0.183207
ENSMUSG00000035877	8.26136
ENSMUSG00000035878	0.351445
ENSMUSG00000035885	543.699
ENSMUSG00000035890	46.4543
ENSMUSG00000035891	20.5606
ENSMUSG00000035896	0.273973
ENSMUSG00000035898	3.11211
ENSMUSG00000035900	14.9269
ENSMUSG00000035901	57.4397
ENSMUSG00000035910	4.64811
ENSMUSG00000035914	3.18721
ENSMUSG00000035916	0.0188264
ENSMUSG00000035919	5.31142
ENSMUSG00000035923	0
ENSMUSG00000035929	2.28635
ENSMUSG00000035930	0
ENSMUSG00000035932	0
ENSMUSG00000035933	4.38933
ENSMUSG00000035934	21.5658
ENSMUSG00000035936	14.236
ENSMUSG00000035941	3.86941
ENSMUSG00000035944	1.88909
ENSMUSG00000035946	0
ENSMUSG00000035948	0.196033
ENSMUSG00000035949	30.9432
ENSMUSG00000035951	0.0941055
ENSMUSG00000035953	45.9432
ENSMUSG00000035954	9.85495
ENSMUSG00000035958	5.16027
ENSMUSG00000035960	16.9991
ENSMUSG00000035963	0.372652
ENSMUSG00000035964	183.311
ENSMUSG00000035967	10.6831
ENSMUSG00000035969	44.8173
ENSMUSG00000035983	4.91236
ENSMUSG00000035984	5.70715
ENSMUSG00000035992	5.08778
ENSMUSG00000036002	14.636
ENSMUSG00000036006	10.0872
ENSMUSG00000036009	1.57515
ENSMUSG00000036013	0
ENSMUSG00000036019	1.97916
ENSMUSG00000036022	1.5872
ENSMUSG00000036023	5.64802
ENSMUSG00000036026	53.7336
ENSMUSG00000036027	0
ENSMUSG00000036030	0.130727
ENSMUSG00000036036	3.60743
ENSMUSG00000036040	8.30717
ENSMUSG00000036045	0
ENSMUSG00000036046	28.0715
ENSMUSG00000036052	102.872
ENSMUSG00000036053	10.8422
ENSMUSG00000036054	24.226
ENSMUSG00000036057	13.7085
ENSMUSG00000036061	4.61688
ENSMUSG00000036062	105.885
ENSMUSG00000036067	10.2187
ENSMUSG00000036073	39.2497
ENSMUSG00000036078	28.2126
ENSMUSG00000036083	0
ENSMUSG00000036086	3.113
ENSMUSG00000036087	4.07183
ENSMUSG00000036091	0.275176
ENSMUSG00000036095	11.0012
ENSMUSG00000036097	5.73612
ENSMUSG00000036098	9.69983
ENSMUSG00000036099	10.7353
ENSMUSG00000036103	1.81996
ENSMUSG00000036104	27.0999
ENSMUSG00000036106	2.75202
ENSMUSG00000036109	0.0483658
ENSMUSG00000036110	0.0203229
ENSMUSG00000036111	4.40442
ENSMUSG00000036112	45.2377
ENSMUSG00000036114	12.8841
ENSMUSG00000036117	0.0432261
ENSMUSG00000036120	2.80141
ENSMUSG00000036123	0.240139
ENSMUSG00000036131	0.0966035
ENSMUSG00000036136	0
ENSMUSG00000036138	35.6644
ENSMUSG00000036139	0
ENSMUSG00000036144	0
ENSMUSG00000036151	1.03519
ENSMUSG00000036155	13.236
ENSMUSG00000036158	28.9936
ENSMUSG00000036160	8.33524
ENSMUSG00000036162	0.0938397
ENSMUSG00000036167	8.10128
ENSMUSG00000036168	0.163552
ENSMUSG00000036169	0.11383
ENSMUSG00000036172	0.085705
ENSMUSG00000036180	7.23002
ENSMUSG00000036181	8.7307
ENSMUSG00000036185	0
ENSMUSG00000036186	35.8829
ENSMUSG00000036188	14.7219
ENSMUSG00000036192	3.62456
ENSMUSG00000036196	0.684977
ENSMUSG00000036197	2.1246
ENSMUSG00000036198	0.0657159
ENSMUSG00000036199	88.8341
ENSMUSG00000036202	3.06879
ENSMUSG00000036206	3.79087
ENSMUSG00000036208	1.23283
ENSMUSG00000036211	0
ENSMUSG00000036214	1.95282
ENSMUSG00000036216	0
ENSMUSG00000036218	2.2825
ENSMUSG00000036223	0.0254954
ENSMUSG00000036225	33.1919
ENSMUSG00000036231	0
ENSMUSG00000036241	32.736
ENSMUSG00000036242	5.2999
ENSMUSG00000036244	0
ENSMUSG00000036246	5.22398
ENSMUSG00000036249	5.9188
ENSMUSG00000036251	0
ENSMUSG00000036256	19.4656
ENSMUSG00000036257	30.901
ENSMUSG00000036264	6.70453
ENSMUSG00000036270	19.2235
ENSMUSG00000036273	13.7581
ENSMUSG00000036275	26.6423
ENSMUSG00000036278	7.35308
ENSMUSG00000036279	5.8274E-56
ENSMUSG00000036281	13.584
ENSMUSG00000036282	6.07684
ENSMUSG00000036285	8.77119
ENSMUSG00000036291	3.19073
ENSMUSG00000036292	0.126184
ENSMUSG00000036295	12.0759
ENSMUSG00000036298	16.6612
ENSMUSG00000036299	74.6878
ENSMUSG00000036304	3.85956
ENSMUSG00000036305	7.73852
ENSMUSG00000036306	24.0701
ENSMUSG00000036309	221
ENSMUSG00000036315	15.9804
ENSMUSG00000036322	0
ENSMUSG00000036323	21.8128
ENSMUSG00000036327	6.61806
ENSMUSG00000036330	0
ENSMUSG00000036333	35.7055
ENSMUSG00000036334	1.23864
ENSMUSG00000036339	3.55138
ENSMUSG00000036352	21.3382
ENSMUSG00000036353	7.78559
ENSMUSG00000036356	4.11379
ENSMUSG00000036357	0.0736841
ENSMUSG00000036362	2.76388
ENSMUSG00000036368	1.47477
ENSMUSG00000036371	22.3516
ENSMUSG00000036372	23.4768
ENSMUSG00000036376	10.0853
ENSMUSG00000036377	11.2369
ENSMUSG00000036381	0.841907
ENSMUSG00000036390	7.99205
ENSMUSG00000036391	2.18155
ENSMUSG00000036395	0.123294
ENSMUSG00000036398	58.2649
ENSMUSG00000036401	0
ENSMUSG00000036402	18.9118
ENSMUSG00000036411	2.49722
ENSMUSG00000036412	0.267987
ENSMUSG00000036422	9.60977
ENSMUSG00000036427	267.752
ENSMUSG00000036430	12.2206
ENSMUSG00000036435	20.8395
ENSMUSG00000036437	7.31332
ENSMUSG00000036438	1153.64
ENSMUSG00000036442	16.7894
ENSMUSG00000036446	0.608353
ENSMUSG00000036449	0
ENSMUSG00000036450	8.29141
ENSMUSG00000036452	25.8966
ENSMUSG00000036459	4.25977
ENSMUSG00000036461	1.33917
ENSMUSG00000036463	0
ENSMUSG00000036466	3.20234
ENSMUSG00000036469	5.65149
ENSMUSG00000036473	11.6662
ENSMUSG00000036478	4.08444
ENSMUSG00000036480	0.0609528
ENSMUSG00000036492	8.57333
ENSMUSG00000036499	4.40041
ENSMUSG00000036500	0
ENSMUSG00000036501	13.2559
ENSMUSG00000036502	3.56283
ENSMUSG00000036503	23.4124
ENSMUSG00000036504	36.0685
ENSMUSG00000036510	9.42463
ENSMUSG00000036513	7.96666
ENSMUSG00000036521	0
ENSMUSG00000036523	0.22423
ENSMUSG00000036526	0.0484717
ENSMUSG00000036528	2.29358
ENSMUSG00000036529	99.4477
ENSMUSG00000036533	4.66117
ENSMUSG00000036534	9.26188
ENSMUSG00000036537	4.90925
ENSMUSG00000036545	2.31917
ENSMUSG00000036550	10.7773
ENSMUSG00000036551	0
ENSMUSG00000036552	2.62014
ENSMUSG00000036553	0.41467
ENSMUSG00000036555	12.0716
ENSMUSG00000036557	0
ENSMUSG00000036560	8.48571
ENSMUSG00000036561	31.1826
ENSMUSG00000036564	810.746
ENSMUSG00000036565	71.3821
ENSMUSG00000036568	9.30079
ENSMUSG00000036570	25.0922
ENSMUSG00000036572	6.13628
ENSMUSG00000036574	0
ENSMUSG00000036578	88.4875
ENSMUSG00000036580	6.75556
ENSMUSG00000036585	14.1125
ENSMUSG00000036586	0.108383
ENSMUSG00000036587	0.118133
ENSMUSG00000036591	42.424
ENSMUSG00000036594	1.34991
ENSMUSG00000036596	0.275317
ENSMUSG00000036598	1.67272
ENSMUSG00000036599	8.82418
ENSMUSG00000036602	0
ENSMUSG00000036606	12.5151
ENSMUSG00000036611	7.71009
ENSMUSG00000036613	23.7954
ENSMUSG00000036615	24.2135
ENSMUSG00000036617	39.7017
ENSMUSG00000036620	28.2024
ENSMUSG00000036622	59.2911
ENSMUSG00000036632	6.4499
ENSMUSG00000036634	61.5772
ENSMUSG00000036636	13.8592
ENSMUSG00000036639	3.87009
ENSMUSG00000036641	2.63422
ENSMUSG00000036644	52.8931
ENSMUSG00000036646	22.536
ENSMUSG00000036647	0
ENSMUSG00000036648	0
ENSMUSG00000036655	0.336276
ENSMUSG00000036658	0
ENSMUSG00000036661	2.69397
ENSMUSG00000036667	54.9608
ENSMUSG00000036672	6.01594
ENSMUSG00000036676	1.77794
ENSMUSG00000036678	4.64631
ENSMUSG00000036686	21.1383
ENSMUSG00000036687	0.015358
ENSMUSG00000036693	7.19383
ENSMUSG00000036698	7.21346
ENSMUSG00000036699	11.265
ENSMUSG00000036707	48.0109
ENSMUSG00000036712	12.0806
ENSMUSG00000036718	0.770993
ENSMUSG00000036721	2.30572
ENSMUSG00000036731	0.0768964
ENSMUSG00000036733	40.6015
ENSMUSG00000036737	9.97136
ENSMUSG00000036743	0.117729
ENSMUSG00000036744	0
ENSMUSG00000036745	46.0414
ENSMUSG00000036748	60.1943
ENSMUSG00000036749	0
ENSMUSG00000036751	244.704
ENSMUSG00000036752	154.643
ENSMUSG00000036760	7.30879
ENSMUSG00000036764	6.54253
ENSMUSG00000036766	29.8699
ENSMUSG00000036768	0.0827894
ENSMUSG00000036769	2.32848
ENSMUSG00000036770	0
ENSMUSG00000036775	17.9102
ENSMUSG00000036777	3.49289
ENSMUSG00000036779	10.8923
ENSMUSG00000036781	11.3172
ENSMUSG00000036782	4.4763
ENSMUSG00000036790	3.86954
ENSMUSG00000036792	12.9761
ENSMUSG00000036800	2.68743
ENSMUSG00000036805	0
ENSMUSG00000036810	12.8205
ENSMUSG00000036813	0
ENSMUSG00000036814	4.94243
ENSMUSG00000036815	26.5349
ENSMUSG00000036816	1.91933
ENSMUSG00000036817	30.015
ENSMUSG00000036819	6.18181
ENSMUSG00000036820	7.74397
ENSMUSG00000036822	5.15174
ENSMUSG00000036825	22.4267
ENSMUSG00000036826	0.70364
ENSMUSG00000036832	0
ENSMUSG00000036833	4.79089
ENSMUSG00000036834	1.43782
ENSMUSG00000036835	31.1687
ENSMUSG00000036840	9.33355
ENSMUSG00000036845	15.4979
ENSMUSG00000036850	38.6987
ENSMUSG00000036853	0
ENSMUSG00000036854	2.73287
ENSMUSG00000036855	0
ENSMUSG00000036856	4.1029
ENSMUSG00000036858	0.110731
ENSMUSG00000036860	24.0515
ENSMUSG00000036862	1.2259
ENSMUSG00000036863	0.544082
ENSMUSG00000036864	1.3727
ENSMUSG00000036867	1.07339
ENSMUSG00000036872	0.0294506
ENSMUSG00000036873	16.8938
ENSMUSG00000036875	0.289236
ENSMUSG00000036879	8.54288
ENSMUSG00000036880	8.6392
ENSMUSG00000036882	42.7038
ENSMUSG00000036885	4.00844
ENSMUSG00000036887	37.3078
ENSMUSG00000036890	35.1482
ENSMUSG00000036892	0
ENSMUSG00000036893	8.99099
ENSMUSG00000036894	12.569
ENSMUSG00000036896	29.7862
ENSMUSG00000036898	4.5292
ENSMUSG00000036899	0
ENSMUSG00000036902	7.9821
ENSMUSG00000036904	0.8141
ENSMUSG00000036905	35.7229
ENSMUSG00000036907	3.75941
ENSMUSG00000036908	5.30487
ENSMUSG00000036912	0.0314721
ENSMUSG00000036913	0.576065
ENSMUSG00000036915	4.73106
ENSMUSG00000036916	3.33993
ENSMUSG00000036918	5.27316
ENSMUSG00000036921	0
ENSMUSG00000036923	1.29256
ENSMUSG00000036924	0
ENSMUSG00000036925	0
ENSMUSG00000036928	0.257388
ENSMUSG00000036931	0.879766
ENSMUSG00000036932	9.57939
ENSMUSG00000036934	4.04046
ENSMUSG00000036938	0
ENSMUSG00000036940	21.0819
ENSMUSG00000036941	4.81148
ENSMUSG00000036943	7.39606
ENSMUSG00000036944	0.0906701
ENSMUSG00000036948	7.41238
ENSMUSG00000036949	10.3321
ENSMUSG00000036951	0
ENSMUSG00000036955	72.6912
ENSMUSG00000036957	10.6357
ENSMUSG00000036958	0
ENSMUSG00000036959	5.72298
ENSMUSG00000036960	0
ENSMUSG00000036961	0
ENSMUSG00000036962	0.112565
ENSMUSG00000036964	2.81846
ENSMUSG00000036966	88.3962
ENSMUSG00000036968	4.83542
ENSMUSG00000036972	0.886574
ENSMUSG00000036975	2.72436
ENSMUSG00000036977	1.82575
ENSMUSG00000036980	18.2344
ENSMUSG00000036983	2.20293
ENSMUSG00000036985	16.9512
ENSMUSG00000036986	6.49852
ENSMUSG00000036989	62.4519
ENSMUSG00000036990	7.72957
ENSMUSG00000036992	5.5625
ENSMUSG00000036995	0.92778
ENSMUSG00000037001	1.77625
ENSMUSG00000037003	3.68397
ENSMUSG00000037005	0.170451
ENSMUSG00000037007	2.31342
ENSMUSG00000037010	11.2032
ENSMUSG00000037012	115.406
ENSMUSG00000037013	7.14965
ENSMUSG00000037014	8.93134
ENSMUSG00000037015	5.30009
ENSMUSG00000037016	0.166809
ENSMUSG00000037017	4.96445
ENSMUSG00000037020	0.364175
ENSMUSG00000037022	5.42164
ENSMUSG00000037025	0
ENSMUSG00000037028	0
ENSMUSG00000037029	10.4385
ENSMUSG00000037031	3.88863
ENSMUSG00000037032	187.131
ENSMUSG00000037033	0.0197675
ENSMUSG00000037034	0.0433952
ENSMUSG00000037035	1.53019
ENSMUSG00000037049	45.8814
ENSMUSG00000037053	0
ENSMUSG00000037058	56.8693
ENSMUSG00000037060	17.2034
ENSMUSG00000037062	8.41207
ENSMUSG00000037064	0
ENSMUSG00000037070	15.9252
ENSMUSG00000037071	33.3979
ENSMUSG00000037072	143.027
ENSMUSG00000037075	5.28696
ENSMUSG00000037085	2.50772
ENSMUSG00000037086	0.0598545
ENSMUSG00000037089	7.42649
ENSMUSG00000037095	1.32779
ENSMUSG00000037096	0.149636
ENSMUSG00000037098	31.5012
ENSMUSG00000037101	0.172816
ENSMUSG00000037103	7.33115
ENSMUSG00000037104	25.928
ENSMUSG00000037106	0.0478663
ENSMUSG00000037108	2.45997
ENSMUSG00000037110	2.24631
ENSMUSG00000037111	24.5132
ENSMUSG00000037112	11.3636
ENSMUSG00000037119	9.00661
ENSMUSG00000037124	0.0606191
ENSMUSG00000037126	144.437
ENSMUSG00000037129	0.0204741
ENSMUSG00000037130	0
ENSMUSG00000037134	4.93576
ENSMUSG00000037138	11.0534
ENSMUSG00000037139	0.833415
ENSMUSG00000037140	0
ENSMUSG00000037143	0.623659
ENSMUSG00000037145	0
ENSMUSG00000037148	6.93252
ENSMUSG00000037149	41.2889
ENSMUSG00000037151	9.13244
ENSMUSG00000037152	36.0887
ENSMUSG00000037157	0
ENSMUSG00000037159	0.0691108
ENSMUSG00000037161	0.0540561
ENSMUSG00000037166	21.0201
ENSMUSG00000037167	0
ENSMUSG00000037169	3.50724
ENSMUSG00000037171	0.22199
ENSMUSG00000037172	14.9832
ENSMUSG00000037174	8.25158
ENSMUSG00000037185	3.03355
ENSMUSG00000037188	0.428789
ENSMUSG00000037190	5.7416
ENSMUSG00000037196	7.64599
ENSMUSG00000037197	30.3309
ENSMUSG00000037202	0
ENSMUSG00000037204	23.7126
ENSMUSG00000037206	6.9099
ENSMUSG00000037210	7.26255
ENSMUSG00000037211	2.56902
ENSMUSG00000037214	7.48098
ENSMUSG00000037216	2.40979
ENSMUSG00000037217	210.768
ENSMUSG00000037221	10.2151
ENSMUSG00000037224	12.0902
ENSMUSG00000037225	0.616803
ENSMUSG00000037234	4.53931
